//type,code,name,hint,attr,,usetype,quick,price
173139,reinforce_3001,"音源石 2年 1次 +6",装備アイテム強化,7,0,5,0,2000
173140,reinforce_3001,"音源石 2年 1次 +7",装備アイテム強化,7,0,5,0,2000
173141,reinforce_3001,"音源石 2年 1次 +8",装備アイテム強化,7,0,5,0,2000
173142,reinforce_3001,"音源石 2年 1次 +9",装備アイテム強化,7,0,5,0,2000
173143,reinforce_3001,"音源石 2年 1次 +10",装備アイテム強化,7,0,5,0,2000
173144,reinforce_3001,"音源石 2年 2次 ",装備アイテム強化,8,0,5,0,2000
173145,reinforce_3001,"音源石 2年 2次 +1",装備アイテム強化,8,0,5,0,2000
173146,reinforce_3001,"音源石 2年 2次 +2",装備アイテム強化,8,0,5,0,2000
173147,reinforce_3001,"音源石 2年 2次 +3",装備アイテム強化,8,0,5,0,2000
173148,reinforce_3001,"音源石 2年 2次 +4",装備アイテム強化,8,0,5,0,2000
173149,reinforce_3001,"音源石 2年 2次 +5",装備アイテム強化,8,0,5,0,2000
173150,reinforce_3001,"音源石 2年 2次 +6",装備アイテム強化,8,0,5,0,2000
173151,reinforce_3001,"音源石 2年 2次 +7",装備アイテム強化,8,0,5,0,2000
173152,reinforce_3001,"音源石 2年 2次 +8",装備アイテム強化,8,0,5,0,2000
173153,reinforce_3001,"音源石 2年 2次 +9",装備アイテム強化,8,0,5,0,2000
173154,reinforce_3001,"音源石 2年 2次 +10",装備アイテム強化,8,0,5,0,2000
173155,reinforce_3001,"音源石 2年 3次 ",装備アイテム強化,8,0,5,0,2000
173156,reinforce_3001,"音源石 2年 3次 +1",装備アイテム強化,8,0,5,0,2000
173157,reinforce_3001,"音源石 2年 3次 +2",装備アイテム強化,8,0,5,0,2000
173158,reinforce_3001,"音源石 2年 3次 +3",装備アイテム強化,8,0,5,0,2000
173159,reinforce_3001,"音源石 2年 3次 +4",装備アイテム強化,8,0,5,0,2000
173160,reinforce_3001,"音源石 2年 3次 +5",装備アイテム強化,8,0,5,0,2000
173161,reinforce_3001,"音源石 2年 3次 +6",装備アイテム強化,8,0,5,0,2000
173162,reinforce_3001,"音源石 2年 3次 +7",装備アイテム強化,8,0,5,0,2000
173163,reinforce_3001,"音源石 2年 3次 +8",装備アイテム強化,8,0,5,0,2000
173164,reinforce_3001,"音源石 2年 3次 +9",装備アイテム強化,8,0,5,0,2000
173165,reinforce_3001,"音源石 2年 3次 +10",装備アイテム強化,8,0,5,0,2000
173166,reinforce_3001,"音源石 3年 1次 ",装備アイテム強化,8,0,5,0,8000
173167,reinforce_3001,"音源石 3年 1次 +1",装備アイテム強化,8,0,5,0,8000
173168,reinforce_3001,"音源石 3年 1次 +2",装備アイテム強化,8,0,5,0,8000
173169,reinforce_3001,"音源石 3年 1次 +3",装備アイテム強化,8,0,5,0,8000
173170,reinforce_3001,"音源石 3年 1次 +4",装備アイテム強化,8,0,5,0,8000
173171,reinforce_3001,"音源石 3年 1次 +5",装備アイテム強化,8,0,5,0,8000
173172,reinforce_3001,"音源石 3年 1次 +6",装備アイテム強化,8,0,5,0,8000
173173,reinforce_3001,"音源石 3年 1次 +7",装備アイテム強化,8,0,5,0,8000
173174,reinforce_3001,"音源石 3年 1次 +8",装備アイテム強化,8,0,5,0,8000
173175,reinforce_3001,"音源石 3年 1次 +9",装備アイテム強化,8,0,5,0,8000
173176,reinforce_3001,"音源石 3年 1次 +10",装備アイテム強化,8,0,5,0,8000
173177,reinforce_3001,"音源石 3年 2次 ",装備アイテム強化,8,0,5,0,8000
173178,reinforce_3001,"音源石 3年 2次 +1",装備アイテム強化,8,0,5,0,8000
173179,reinforce_3001,"音源石 3年 2次 +2",装備アイテム強化,8,0,5,0,8000
173180,reinforce_3001,"音源石 3年 2次 +3",装備アイテム強化,8,0,5,0,8000
173181,reinforce_3001,"音源石 3年 2次 +4",装備アイテム強化,8,0,5,0,8000
173182,reinforce_3001,"音源石 3年 2次 +5",装備アイテム強化,8,0,5,0,8000
173183,reinforce_3001,"音源石 3年 2次 +6",装備アイテム強化,8,0,5,0,8000
173184,reinforce_3001,"音源石 3年 2次 +7",装備アイテム強化,8,0,5,0,8000
173185,reinforce_3001,"音源石 3年 2次 +8",装備アイテム強化,8,0,5,0,8000
173186,reinforce_3001,"音源石 3年 2次 +9",装備アイテム強化,8,0,5,0,8000
173187,reinforce_3001,"音源石 3年 2次 +10",装備アイテム強化,8,0,5,0,8000
173188,reinforce_3001,"音源石 3年 3次 ",装備アイテム強化,9,0,5,0,8000
173189,reinforce_3001,"音源石 3年 3次 +1",装備アイテム強化,9,0,5,0,8000
173190,reinforce_3001,"音源石 3年 3次 +2",装備アイテム強化,9,0,5,0,8000
173191,reinforce_3001,"音源石 3年 3次 +3",装備アイテム強化,9,0,5,0,8000
173192,reinforce_3001,"音源石 3年 3次 +4",装備アイテム強化,9,0,5,0,8000
173193,reinforce_3001,"音源石 3年 3次 +5",装備アイテム強化,9,0,5,0,8000
173194,reinforce_3001,"音源石 3年 3次 +6",装備アイテム強化,9,0,5,0,8000
173195,reinforce_3001,"音源石 3年 3次 +7",装備アイテム強化,9,0,5,0,8000
173196,reinforce_3001,"音源石 3年 3次 +8",装備アイテム強化,9,0,5,0,8000
173197,reinforce_3001,"音源石 3年 3次 +9",装備アイテム強化,9,0,5,0,8000
173198,reinforce_3001,"音源石 3年 3次 +10",装備アイテム強化,9,0,5,0,8000
173199,reinforce_3001,"音源石 4年 1次 ",装備アイテム強化,9,0,5,0,32000
173200,reinforce_3001,"音源石 4年 1次 +1",装備アイテム強化,9,0,5,0,32000
173201,reinforce_3001,"音源石 4年 1次 +2",装備アイテム強化,9,0,5,0,32000
173202,reinforce_3001,"音源石 4年 1次 +3",装備アイテム強化,9,0,5,0,32000
173203,reinforce_3001,"音源石 4年 1次 +4",装備アイテム強化,9,0,5,0,32000
173204,reinforce_3001,"音源石 4年 1次 +5",装備アイテム強化,9,0,5,0,32000
173205,reinforce_3001,"音源石 4年 1次 +6",装備アイテム強化,9,0,5,0,32000
173206,reinforce_3001,"音源石 4年 1次 +7",装備アイテム強化,9,0,5,0,32000
173207,reinforce_3001,"音源石 4年 1次 +8",装備アイテム強化,9,0,5,0,32000
173208,reinforce_3001,"音源石 4年 1次 +9",装備アイテム強化,9,0,5,0,32000
173209,reinforce_3001,"音源石 4年 1次 +10",装備アイテム強化,9,0,5,0,32000
173210,reinforce_3001,"音源石 4年 2次 ",装備アイテム強化,9,0,5,0,32000
173211,reinforce_3001,"音源石 4年 2次 +1",装備アイテム強化,9,0,5,0,32000
173212,reinforce_3001,"音源石 4年 2次 +2",装備アイテム強化,9,0,5,0,32000
173213,reinforce_3001,"音源石 4年 2次 +3",装備アイテム強化,9,0,5,0,32000
173214,reinforce_3001,"音源石 4年 2次 +4",装備アイテム強化,9,0,5,0,32000
173215,reinforce_3001,"音源石 4年 2次 +5",装備アイテム強化,9,0,5,0,32000
173216,reinforce_3001,"音源石 4年 2次 +6",装備アイテム強化,9,0,5,0,32000
173217,reinforce_3001,"音源石 4年 2次 +7",装備アイテム強化,9,0,5,0,32000
173218,reinforce_3001,"音源石 4年 2次 +8",装備アイテム強化,9,0,5,0,32000
173219,reinforce_3001,"音源石 4年 2次 +9",装備アイテム強化,9,0,5,0,32000
173220,reinforce_3001,"音源石 4年 2次 +10",装備アイテム強化,9,0,5,0,32000
173221,reinforce_3001,"音源石 4年 3次 ",装備アイテム強化,9,0,5,0,32000
173222,reinforce_3001,"音源石 4年 3次 +1",装備アイテム強化,9,0,5,0,32000
173223,reinforce_3001,"音源石 4年 3次 +2",装備アイテム強化,9,0,5,0,32000
173224,reinforce_3001,"音源石 4年 3次 +3",装備アイテム強化,9,0,5,0,32000
173225,reinforce_3001,"音源石 4年 3次 +4",装備アイテム強化,9,0,5,0,32000
173226,reinforce_3001,"音源石 4年 3次 +5",装備アイテム強化,9,0,5,0,32000
173227,reinforce_3001,"音源石 4年 3次 +6",装備アイテム強化,9,0,5,0,32000
173228,reinforce_3001,"音源石 4年 3次 +7",装備アイテム強化,9,0,5,0,32000
173229,reinforce_3001,"音源石 4年 3次 +8",装備アイテム強化,9,0,5,0,32000
173230,reinforce_3001,"音源石 4年 3次 +9",装備アイテム強化,9,0,5,0,32000
173231,reinforce_3001,"音源石 4年 3次 +10",装備アイテム強化,9,0,5,0,32000
173232,reinforce_3001,"音源石 5年 1次 ",装備アイテム強化,10,0,5,0,128000
173233,reinforce_3001,"音源石 5年 1次 +1",装備アイテム強化,10,0,5,0,128000
173234,reinforce_3001,"音源石 5年 1次 +2",装備アイテム強化,10,0,5,0,128000
173235,reinforce_3001,"音源石 5年 1次 +3",装備アイテム強化,10,0,5,0,128000
173236,reinforce_3001,"音源石 5年 1次 +4",装備アイテム強化,10,0,5,0,128000
173237,reinforce_3001,"音源石 5年 1次 +5",装備アイテム強化,10,0,5,0,128000
173238,reinforce_3001,"音源石 5年 1次 +6",装備アイテム強化,10,0,5,0,128000
173239,reinforce_3001,"音源石 5年 1次 +7",装備アイテム強化,10,0,5,0,128000
173240,reinforce_3001,"音源石 5年 1次 +8",装備アイテム強化,10,0,5,0,128000
173241,reinforce_3001,"音源石 5年 1次 +9",装備アイテム強化,10,0,5,0,128000
173242,reinforce_3001,"音源石 5年 1次 +10",装備アイテム強化,10,0,5,0,128000
173243,reinforce_3001,"音源石 5年 2次 ",装備アイテム強化,10,0,5,0,128000
173244,reinforce_3001,"音源石 5年 2次 +1",装備アイテム強化,10,0,5,0,128000
173245,reinforce_3001,"音源石 5年 2次 +2",装備アイテム強化,10,0,5,0,128000
173246,reinforce_3001,"音源石 5年 2次 +3",装備アイテム強化,10,0,5,0,128000
173247,reinforce_3001,"音源石 5年 2次 +4",装備アイテム強化,10,0,5,0,128000
173248,reinforce_3001,"音源石 5年 2次 +5",装備アイテム強化,10,0,5,0,128000
173249,reinforce_3001,"音源石 5年 2次 +6",装備アイテム強化,10,0,5,0,128000
173250,reinforce_3001,"音源石 5年 2次 +7",装備アイテム強化,10,0,5,0,128000
173251,reinforce_3001,"音源石 5年 2次 +8",装備アイテム強化,10,0,5,0,128000
173252,reinforce_3001,"音源石 5年 2次 +9",装備アイテム強化,10,0,5,0,128000
173253,reinforce_3001,"音源石 5年 2次 +10",装備アイテム強化,10,0,5,0,128000
173254,reinforce_3001,"音源石 5年 3次 ",装備アイテム強化,10,0,5,0,128000
173255,reinforce_3001,"音源石 5年 3次 +1",装備アイテム強化,10,0,5,0,128000
173256,reinforce_3001,"音源石 5年 3次 +2",装備アイテム強化,10,0,5,0,128000
173257,reinforce_3001,"音源石 5年 3次 +3",装備アイテム強化,10,0,5,0,128000
173258,reinforce_3001,"音源石 5年 3次 +4",装備アイテム強化,10,0,5,0,128000
173259,reinforce_3001,"音源石 5年 3次 +5",装備アイテム強化,10,0,5,0,128000
173260,reinforce_3001,"音源石 5年 3次 +6",装備アイテム強化,10,0,5,0,128000
173261,reinforce_3001,"音源石 5年 3次 +7",装備アイテム強化,10,0,5,0,128000
173262,reinforce_3001,"音源石 5年 3次 +8",装備アイテム強化,10,0,5,0,128000
173263,reinforce_3001,"音源石 5年 3次 +9",装備アイテム強化,10,0,5,0,128000
173264,reinforce_3001,"音源石 5年 3次 +10",装備アイテム強化,10,0,5,0,128000
173265,reinforce_3001,"音源石 5年 1次 ",装備アイテム強化,10,0,5,0,128000
173266,reinforce_3001,"音源石 5年 1次 +1",装備アイテム強化,10,0,5,0,128000
173267,reinforce_3001,"音源石 5年 1次 +2",装備アイテム強化,10,0,5,0,128000
173268,reinforce_3001,"音源石 5年 1次 +3",装備アイテム強化,10,0,5,0,128000
173269,reinforce_3001,"音源石 5年 1次 +4",装備アイテム強化,10,0,5,0,128000
173270,reinforce_3001,"音源石 5年 1次 +5",装備アイテム強化,10,0,5,0,128000
173271,reinforce_3001,"音源石 5年 1次 +6",装備アイテム強化,10,0,5,0,128000
173272,reinforce_3001,"音源石 5年 1次 +7",装備アイテム強化,10,0,5,0,128000
173273,reinforce_3001,"音源石 5年 1次 +8",装備アイテム強化,10,0,5,0,128000
173274,reinforce_3001,"音源石 5年 1次 +9",装備アイテム強化,10,0,5,0,128000
173275,reinforce_3001,"音源石 5年 1次 +10",装備アイテム強化,10,0,5,0,128000
173276,reinforce_3001,"音源石 5年 2次 ",装備アイテム強化,10,0,5,0,128000
173277,reinforce_3001,"音源石 5年 2次 +1",装備アイテム強化,10,0,5,0,128000
173278,reinforce_3001,"音源石 5年 2次 +2",装備アイテム強化,10,0,5,0,128000
173279,reinforce_3001,"音源石 5年 2次 +3",装備アイテム強化,10,0,5,0,128000
173280,reinforce_3001,"音源石 5年 2次 +4",装備アイテム強化,10,0,5,0,128000
173281,reinforce_3001,"音源石 5年 2次 +5",装備アイテム強化,10,0,5,0,128000
173282,reinforce_3001,"音源石 5年 2次 +6",装備アイテム強化,10,0,5,0,128000
173283,reinforce_3001,"音源石 5年 2次 +7",装備アイテム強化,10,0,5,0,128000
173284,reinforce_3001,"音源石 5年 2次 +8",装備アイテム強化,10,0,5,0,128000
173285,reinforce_3001,"音源石 5年 2次 +9",装備アイテム強化,10,0,5,0,128000
173286,reinforce_3001,"音源石 5年 2次 +10",装備アイテム強化,10,0,5,0,128000
173287,reinforce_3001,"音源石 5年 3次 ",装備アイテム強化,11,0,5,0,128000
173288,reinforce_3001,"音源石 5年 3次 +1",装備アイテム強化,11,0,5,0,128000
173289,reinforce_3001,"音源石 5年 3次 +2",装備アイテム強化,11,0,5,0,128000
173290,reinforce_3001,"音源石 5年 3次 +3",装備アイテム強化,11,0,5,0,128000
173291,reinforce_3001,"音源石 5年 3次 +4",装備アイテム強化,11,0,5,0,128000
173292,reinforce_3001,"音源石 5年 3次 +5",装備アイテム強化,11,0,5,0,128000
173293,reinforce_3001,"音源石 5年 3次 +6",装備アイテム強化,11,0,5,0,128000
173294,reinforce_3001,"音源石 5年 3次 +7",装備アイテム強化,11,0,5,0,128000
173295,reinforce_3001,"音源石 5年 3次 +8",装備アイテム強化,11,0,5,0,128000
173296,reinforce_3001,"音源石 5年 3次 +9",装備アイテム強化,11,0,5,0,128000
173297,reinforce_3001,"音源石 5年 3次 +10",装備アイテム強化,11,0,5,0,128000
173298,reinforce_3001,"音源石 5年 1次 ",装備アイテム強化,11,0,5,0,128000
173299,reinforce_3001,"音源石 5年 1次 +1",装備アイテム強化,11,0,5,0,128000
173300,reinforce_3001,"音源石 5年 1次 +2",装備アイテム強化,11,0,5,0,128000
173301,reinforce_3001,"音源石 5年 1次 +3",装備アイテム強化,11,0,5,0,128000
173302,reinforce_3001,"音源石 5年 1次 +4",装備アイテム強化,11,0,5,0,128000
173303,reinforce_3001,"音源石 5年 1次 +5",装備アイテム強化,11,0,5,0,128000
173304,reinforce_3001,"音源石 5年 1次 +6",装備アイテム強化,11,0,5,0,128000
173305,reinforce_3001,"音源石 5年 1次 +7",装備アイテム強化,11,0,5,0,128000
173306,reinforce_3001,"音源石 5年 1次 +8",装備アイテム強化,11,0,5,0,128000
173307,reinforce_3001,"音源石 5年 1次 +9",装備アイテム強化,11,0,5,0,128000
173308,reinforce_3001,"音源石 5年 1次 +10",装備アイテム強化,11,0,5,0,128000
173309,reinforce_3001,"音源石 5年 2次 ",装備アイテム強化,11,0,5,0,128000
173310,reinforce_3001,"音源石 5年 2次 +1",装備アイテム強化,11,0,5,0,128000
173311,reinforce_3001,"音源石 5年 2次 +2",装備アイテム強化,11,0,5,0,128000
173312,reinforce_3001,"音源石 5年 2次 +3",装備アイテム強化,11,0,5,0,128000
173313,reinforce_3001,"音源石 5年 2次 +4",装備アイテム強化,11,0,5,0,128000
173314,reinforce_3001,"音源石 5年 2次 +5",装備アイテム強化,11,0,5,0,128000
173315,reinforce_3001,"音源石 5年 2次 +6",装備アイテム強化,11,0,5,0,128000
173316,reinforce_3001,"音源石 5年 2次 +7",装備アイテム強化,11,0,5,0,128000
173317,reinforce_3001,"音源石 5年 2次 +8",装備アイテム強化,11,0,5,0,128000
173318,reinforce_3001,"音源石 5年 2次 +9",装備アイテム強化,11,0,5,0,128000
173319,reinforce_3001,"音源石 5年 2次 +10",装備アイテム強化,11,0,5,0,128000
173320,reinforce_3001,"音源石 5年 3次 ",装備アイテム強化,11,0,5,0,128000
173321,reinforce_3001,"音源石 5年 3次 +1",装備アイテム強化,11,0,5,0,128000
173322,reinforce_3001,"音源石 5年 3次 +2",装備アイテム強化,11,0,5,0,128000
173323,reinforce_3001,"音源石 5年 3次 +3",装備アイテム強化,11,0,5,0,128000
173324,reinforce_3001,"音源石 5年 3次 +4",装備アイテム強化,11,0,5,0,128000
173325,reinforce_3001,"音源石 5年 3次 +5",装備アイテム強化,11,0,5,0,128000
173326,reinforce_3001,"音源石 5年 3次 +6",装備アイテム強化,11,0,5,0,128000
173327,reinforce_3001,"音源石 5年 3次 +7",装備アイテム強化,11,0,5,0,128000
173328,reinforce_3001,"音源石 5年 3次 +8",装備アイテム強化,11,0,5,0,128000
173329,reinforce_3001,"音源石 5年 3次 +9",装備アイテム強化,11,0,5,0,128000
173330,reinforce_3001,"音源石 5年 3次 +10",装備アイテム強化,11,0,5,0,128000
173331,reinforce_3001,"音源石 5年 1次 ",装備アイテム強化,11,0,5,0,128000
173332,reinforce_3001,"音源石 5年 1次 +1",装備アイテム強化,11,0,5,0,128000
173333,reinforce_3001,"音源石 5年 1次 +2",装備アイテム強化,11,0,5,0,128000
173334,reinforce_3001,"音源石 5年 1次 +3",装備アイテム強化,11,0,5,0,128000
173335,reinforce_3001,"音源石 5年 1次 +4",装備アイテム強化,11,0,5,0,128000
173336,reinforce_3001,"音源石 5年 1次 +5",装備アイテム強化,11,0,5,0,128000
173337,reinforce_3001,"音源石 5年 1次 +6",装備アイテム強化,11,0,5,0,128000
173338,reinforce_3001,"音源石 5年 1次 +7",装備アイテム強化,11,0,5,0,128000
173339,reinforce_3001,"音源石 5年 1次 +8",装備アイテム強化,11,0,5,0,128000
173340,reinforce_3001,"音源石 5年 1次 +9",装備アイテム強化,11,0,5,0,128000
173341,reinforce_3001,"音源石 5年 1次 +10",装備アイテム強化,11,0,5,0,128000
173342,reinforce_3001,"音源石 5年 2次 ",装備アイテム強化,11,0,5,0,128000
173343,reinforce_3001,"音源石 5年 2次 +1",装備アイテム強化,11,0,5,0,128000
173344,reinforce_3001,"音源石 5年 2次 +2",装備アイテム強化,11,0,5,0,128000
173345,reinforce_3001,"音源石 5年 2次 +3",装備アイテム強化,11,0,5,0,128000
173346,reinforce_3001,"音源石 5年 2次 +4",装備アイテム強化,11,0,5,0,128000
173347,reinforce_3001,"音源石 5年 2次 +5",装備アイテム強化,11,0,5,0,128000
173348,reinforce_3001,"音源石 5年 2次 +6",装備アイテム強化,11,0,5,0,128000
173349,reinforce_3001,"音源石 5年 2次 +7",装備アイテム強化,11,0,5,0,128000
173350,reinforce_3001,"音源石 5年 2次 +8",装備アイテム強化,11,0,5,0,128000
173351,reinforce_3001,"音源石 5年 2次 +9",装備アイテム強化,11,0,5,0,128000
